timestamp,split,device_id,port_id,port_role,in_bps,out_bps,in_pps,out_pps,avg_pkt_bytes,broadcast_ratio,multicast_ratio
2026-01-05 07:00:00,estimate,core-sw-01,port-id7429,server-uplink,313888544.0147541,339751490.401814,45293.10433738215,37931.59218088589,1002.9887257519358,0.007666577007938847,0.013978673458721889
2026-01-05 07:05:00,estimate,core-sw-01,port-id7429,server-uplink,321428559.1460479,345012032.2126276,47116.029232596135,38956.91398252372,971.779927955504,0.008118237173739967,0.013959236340643043
2026-01-05 07:10:00,estimate,core-sw-01,port-id7429,server-uplink,317068499.7101388,338740598.9930102,47521.05269509964,38498.165364905675,955.1267975582662,0.008480202756616477,0.01374672073659668
2026-01-05 07:15:00,estimate,core-sw-01,port-id7429,server-uplink,347637802.1947066,359714933.2941365,51399.97736759251,40595.89672639625,949.3632983643585,0.008268753709927764,0.013595867091937065
2026-01-05 07:20:00,estimate,core-sw-01,port-id7429,server-uplink,346271322.3282555,357269529.5802393,51973.558237841135,40646.82680533243,951.0417903324186,0.00850540926309908,0.014532687398414805
2026-01-05 07:25:00,estimate,core-sw-01,port-id7429,server-uplink,335624774.6538953,348211046.7762825,50254.41707544476,39394.295022462735,951.5741639458333,0.008904929142285713,0.015814232066428704
2026-01-05 07:30:00,estimate,core-sw-01,port-id7429,server-uplink,363299008.10286236,366265722.28325725,53960.75721853646,42088.55795410851,916.4282382882401,0.008772878735465929,0.014788076012118637
2026-01-05 07:35:00,estimate,core-sw-01,port-id7429,server-uplink,335642776.50032115,355654221.34699345,49145.91006819279,40189.885671746626,927.6218697404815,0.009648107323310373,0.016285271282953435
2026-01-05 07:40:00,estimate,core-sw-01,port-id7429,server-uplink,349868212.50531536,360600752.49772954,53108.79655500557,40433.90130698975,956.3433965237915,0.009701767361586086,0.01611390500783231
2026-01-05 07:45:00,estimate,core-sw-01,port-id7429,server-uplink,358776823.31152326,363434727.7141047,55389.96535969568,41530.84951856668,933.9891627663336,0.009331061848214708,0.015606781568001663
2026-01-05 07:50:00,estimate,core-sw-01,port-id7429,server-uplink,366100242.8143193,370915084.48583454,51788.26699992412,41644.29013637948,994.7681101031262,0.010004415857472481,0.016875511764931135
2026-01-05 07:55:00,estimate,core-sw-01,port-id7429,server-uplink,376742583.10072017,376328856.11892503,56453.46959120498,43307.63914589262,963.1253215205119,0.009358649430672017,0.01614662022186371
2026-01-05 08:00:00,estimate,core-sw-01,port-id7429,server-uplink,375023184.3482577,375418360.6152883,54891.11931978036,42569.01811221575,963.9993354982579,0.009970295242678479,0.016696259590700153
2026-01-05 08:05:00,estimate,core-sw-01,port-id7429,server-uplink,391401023.5199943,379029759.40274334,57857.02455075693,43000.20262205071,935.825476503126,0.009758654860515286,0.016058949076361705
2026-01-05 08:10:00,estimate,core-sw-01,port-id7429,server-uplink,396022909.79301196,382812121.16657174,59256.54406489751,45006.754087900365,933.6101894697144,0.008916550675822124,0.01618266508524944
2026-01-05 08:15:00,estimate,core-sw-01,port-id7429,server-uplink,406527062.39360666,392790479.6432763,59755.46361609443,43945.401251314746,970.4233002822657,0.009515709230225352,0.016052083849551382
2026-01-05 08:20:00,estimate,core-sw-01,port-id7429,server-uplink,402023080.0064565,387589394.78959024,60343.04588145157,44069.35826171129,940.2964640983471,0.009655325517303609,0.01731166691866073
2026-01-05 08:25:00,estimate,core-sw-01,port-id7429,server-uplink,244654542.95514908,136212891.6167204,41059.86355994631,18876.530038651505,763.5957961705822,0.0162777787530548,0.029386227201419562
2026-01-05 08:30:00,estimate,core-sw-01,port-id7429,server-uplink,271033671.418239,149987396.4853932,43571.79582289856,20338.663058417776,814.0133501946042,0.016154820799536545,0.02919867699767078
2026-01-05 08:35:00,estimate,core-sw-01,port-id7429,server-uplink,268542186.8574773,150517365.14948654,44390.59134651077,20585.28517486202,830.6143736089524,0.015844671981194908,0.027829388051371074
2026-01-05 08:40:00,estimate,core-sw-01,port-id7429,server-uplink,277800903.8765403,159897986.09359333,44958.42584530073,21538.880364339377,882.5117589242593,0.016299356804842118,0.027776231219289006
2026-01-05 08:45:00,estimate,core-sw-01,port-id7429,server-uplink,261689506.69712263,150058504.13103175,42740.71383895837,19846.75634202683,800.3720760275211,0.016732716474079357,0.028923781216120627
2026-01-05 08:50:00,estimate,core-sw-01,port-id7429,server-uplink,273691860.860809,155979516.70210472,46053.74173364539,21293.103286769434,776.7916466913911,0.01647871435414743,0.02805023456323188
2026-01-05 08:55:00,estimate,core-sw-01,port-id7429,server-uplink,284787336.5598366,158211408.30865633,46393.778064620055,20883.11095212965,824.8222776969255,0.016655124084857875,0.02886254128454349
2026-01-05 09:00:00,estimate,core-sw-01,port-id7429,server-uplink,268375345.8779784,150137927.15722632,43176.893681724185,20154.510688572584,800.9178560606524,0.016946383353023762,0.03070160590765876
2026-01-05 09:05:00,estimate,core-sw-01,port-id7429,server-uplink,272557279.33920217,151725708.87608215,44748.05698964678,20138.735728605734,796.0260490680673,0.01741580865604978,0.02945911195307358
2026-01-05 09:10:00,estimate,core-sw-01,port-id7429,server-uplink,268228242.16282788,152624378.7646779,43734.80715712441,20713.773676616063,787.8931982613163,0.017001233281871336,0.02921682278764447
2026-01-05 09:15:00,estimate,core-sw-01,port-id7429,server-uplink,273907910.7952794,155510840.5105381,44622.6726510448,21456.489891266876,786.3688651197602,0.0166246892994524,0.030277415183793316
2026-01-05 09:20:00,estimate,core-sw-01,port-id7429,server-uplink,293031560.642575,164493356.2647025,48134.127136554576,22106.887862444615,824.1059497554028,0.015744454967218862,0.027570507230396436
2026-01-05 09:25:00,estimate,core-sw-01,port-id7429,server-uplink,287003016.1895297,162538304.70380497,47477.085255900034,22041.29268420641,798.9422033286522,0.01640463540300816,0.02858744045473729
2026-01-05 09:30:00,estimate,core-sw-01,port-id7429,server-uplink,296060059.55872726,167635027.8448417,48419.888605946864,22768.748119163913,814.9243381959724,0.015684090590843417,0.02735775962427543
2026-01-05 09:35:00,estimate,core-sw-01,port-id7429,server-uplink,277503735.5521808,153829632.38869086,45791.30750662406,20991.507760821794,773.3794915066418,0.01731836791072082,0.02932033623812294
2026-01-05 09:40:00,estimate,core-sw-01,port-id7429,server-uplink,272370395.4728796,152580824.7720032,45292.69557005159,21111.285442435583,805.1576793750462,0.016643078322687167,0.02878799584229862
2026-01-05 09:45:00,estimate,core-sw-01,port-id7429,server-uplink,273457678.7254334,154712777.31989145,47249.2988793902,21218.423437138008,807.976546757817,0.01661073024276547,0.027389593608535687
2026-01-05 09:50:00,estimate,core-sw-01,port-id7429,server-uplink,278397026.65890276,150573838.76455098,45245.40445420108,20256.028163616673,789.0284968094891,0.017106473946214753,0.030843319557272913
2026-01-05 09:55:00,estimate,core-sw-01,port-id7429,server-uplink,256434129.23480758,149046685.03861335,41598.32506583553,19926.75171396948,827.9264589032716,0.019454706510273704,0.03279833210074407
2026-01-05 10:00:00,estimate,core-sw-01,port-id7429,server-uplink,286408128.8244349,156351972.985823,46679.57573403248,21150.203065208363,787.3607971460827,0.016971965726244213,0.029527681602914187
2026-01-05 10:05:00,estimate,core-sw-01,port-id7429,server-uplink,282786990.9874845,160042351.058235,45889.50078424155,21976.266818369906,846.2720873376746,0.01733422421853256,0.02975186030430625
2026-01-05 10:10:00,estimate,core-sw-01,port-id7429,server-uplink,283034892.13230914,157068736.88560003,44439.28267429819,20498.091416518917,833.1237594506573,0.0181473593329608,0.028122518198074282
2026-01-05 10:15:00,estimate,core-sw-01,port-id7429,server-uplink,293609118.6713183,163933583.58951595,48479.29065531517,22692.652228270992,802.3025723716311,0.015913637859811675,0.029055954678612404
2026-01-05 10:20:00,estimate,core-sw-01,port-id7429,server-uplink,271464940.7795471,150696010.09953225,45043.29195685819,20316.823631456155,810.4656362059666,0.017684550184372642,0.02850451426830172
2026-01-05 10:25:00,estimate,core-sw-01,port-id7429,server-uplink,282942940.9789806,159924713.55239108,46709.66602979879,22078.161749099367,840.9211445928662,0.016641607826120848,0.028806684960315167
2026-01-05 10:30:00,estimate,core-sw-01,port-id7429,server-uplink,281575584.1204744,158493954.07007843,45471.163715677474,21122.764018386737,816.8873471752551,0.01687516387659486,0.029217157952462047
2026-01-05 10:35:00,estimate,core-sw-01,port-id7429,server-uplink,270951876.98325914,150105544.11121076,44724.012560960175,20336.18196197567,799.0993029946168,0.0178480418700244,0.030760277587310633
2026-01-05 10:40:00,estimate,core-sw-01,port-id7429,server-uplink,275485464.4870138,154661678.47981188,45528.67435191566,21774.229141694752,803.8127401554996,0.017696475065716127,0.03034281176444659
2026-01-05 10:45:00,estimate,core-sw-01,port-id7429,server-uplink,273324621.1009433,153996357.17431453,43745.2173845609,20402.226804074206,803.759014139619,0.017940837321217536,0.031114691793105723
2026-01-05 10:50:00,estimate,core-sw-01,port-id7429,server-uplink,284090666.69533306,158780853.16410744,46547.87006151323,21225.53221871708,814.1570815502521,0.01672293847763565,0.02827364201754611
2026-01-05 10:55:00,estimate,core-sw-01,port-id7429,server-uplink,277813089.7939121,153605230.29611057,45995.94332770593,20768.677602336138,852.5662025443788,0.017269155099364008,0.02948865606550688
2026-01-05 11:00:00,estimate,core-sw-01,port-id7429,server-uplink,286040850.1455944,161595762.90801784,47674.230008242994,22805.967292464986,795.0656562841684,0.01613735138943622,0.02722738369370405
2026-01-05 11:05:00,estimate,core-sw-01,port-id7429,server-uplink,284004640.75003266,156367827.96738824,46168.52458908549,21589.67996034264,840.3428767426141,0.016184246743958592,0.029776677195268955
2026-01-05 11:10:00,estimate,core-sw-01,port-id7429,server-uplink,288825328.9301907,162703323.662766,46588.5606052158,21652.22163895714,805.1137099439803,0.016412180935815854,0.028621570854379285
2026-01-05 11:15:00,estimate,core-sw-01,port-id7429,server-uplink,284314080.12881964,159809217.05832633,46276.940130504925,21822.83690220812,816.2916368271649,0.01714797116923829,0.029850693323508894
2026-01-05 11:20:00,estimate,core-sw-01,port-id7429,server-uplink,273091795.82361615,151518055.57417324,45272.46257121967,21075.11753651718,788.9567196622507,0.017410918567383082,0.030169264421586482
2026-01-05 11:25:00,estimate,core-sw-01,port-id7429,server-uplink,299421499.614764,166038616.68129984,49521.17618043351,22932.631264238014,788.0259128394646,0.015940441251219847,0.027684561947329267
2026-01-05 11:30:00,estimate,core-sw-01,port-id7429,server-uplink,286415590.3249386,161026836.9410266,47472.58793352921,21829.908557713698,816.6943964725608,0.016500569130594698,0.030364472777820922
2026-01-05 11:35:00,estimate,core-sw-01,port-id7429,server-uplink,273113432.0143905,158579049.0542314,44082.552718939274,21049.007808522492,839.3586855529975,0.017996306664254606,0.031907306588399735
2026-01-05 11:40:00,estimate,core-sw-01,port-id7429,server-uplink,292942090.38494,165283046.0040158,46516.45729343618,22216.52686826119,825.6420103585083,0.016738287861870187,0.02910740252039858
2026-01-05 11:45:00,estimate,core-sw-01,port-id7429,server-uplink,290797204.2186274,163741223.78985667,48343.941610673384,22278.958976412596,797.4962725369703,0.016583164949068235,0.028339537125367954
2026-01-05 11:50:00,estimate,core-sw-01,port-id7429,server-uplink,273076524.48889744,151948626.86192,45565.62725058293,20826.410325716897,811.2601279492436,0.017731582917518876,0.0306908236621075
2026-01-05 11:55:00,estimate,core-sw-01,port-id7429,server-uplink,286028161.77274656,159520033.98194525,48726.440791040215,22481.337372119775,733.1683201278165,0.017141637125439195,0.028830168546687057
2026-01-05 12:00:00,estimate,core-sw-01,port-id7429,server-uplink,276568041.8146155,155463158.65243667,45398.967293633905,20694.510373321413,788.6599178250244,0.01811427031238318,0.02980232318189352
2026-01-05 12:05:00,estimate,core-sw-01,port-id7429,server-uplink,279976069.7988809,158779119.4126336,46035.601113807126,21892.452600909102,785.8270171744119,0.017581765683117135,0.027686260833776604
2026-01-05 12:10:00,estimate,core-sw-01,port-id7429,server-uplink,277972654.9073603,153151843.8172347,45448.730938242225,20704.215788346486,828.1139594923216,0.017815827637559473,0.030374222296734726
